1000,29.673038987133296,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,6.38,-9.565303395634608,-8.011497628641484,-10.170159988590612
142000,41.36679472907313,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.5979002775466356,-2.8994096226543444,-7.135895370725893
143000,48.242700729123456,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,-2.9081360196733366,-2.912651585924793,-6.776511665278415
144000,48.74683694645677,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.592334548448015,-2.5226768137253783,-7.068151691369847
145000,42.21323007156793,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,6.04,-2.1948214457417685,-2.7519673943586667,-7.199981088331635
146000,46.35666553424424,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,-2.50195831495122,-2.8475596903768765,-6.973816460427654
147000,47.11772442176053,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,6.57,-2.5810434083903067,-2.621915196076082,-6.809316973773086
148000,45.30392107771242,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,-2.6175871713511625,-2.6862580693874523,-7.442233681548968
149000,45.09213434556816,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,-2.4711048622908804,-2.7001595735287567,-6.796601218612209
150000,43.78274997141015,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,-2.701847397781056,-2.490343849351627,-6.825058781457166
151000,47.47447624029063,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,-2.731197150964848,-2.7001416604383297,-7.304184948306196
152000,48.39525996670958,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.3234382678608414,-2.644654814837166,-7.206646950592412
153000,46.67649689318855,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.492002761106961,-2.583900795261121,-7.737599550443365
154000,49.78198309976696,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,6.98,-2.558480341318398,-2.5253543106226717,-7.954182248291965
155000,45.974045693532396,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,-2.529541705383992,-2.6593905492056575,-7.607022051877956
156000,48.44536294175013,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,6.75,-2.5242474628425993,-2.6180941960724144,-7.162295399334852
157000,43.30714399438252,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.320845969031549,-2.0582391813105696,-7.753770855275349
158000,48.35061023495648,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.5853394913912564,-2.817243917039083,-7.176806356613183
159000,44.97369270009356,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,-2.466661578146037,-2.620655824261894,-7.718989897498507
160000,49.463071693930004,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,-2.7690823446286608,-2.300965401048279,-7.746880560393051
161000,46.90862364220942,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,-3.007804584856591,-2.568154803911386,-7.1854169690226
162000,40.485663099177025,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,-2.5851307864688264,-2.208239295562299,-8.000966818791854
163000,48.87933648919725,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,-2.8467554992494244,-2.730910278642772,-7.102997732910553
164000,43.85597987212369,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.543194239829274,-2.461148766859119,-7.0296771211879205
165000,50.627836321637474,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,7.05,-2.776551639731647,-2.909558689658515,-7.136053348972366
166000,47.47200175589818,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.8218296372093983,-2.878288267532927,-7.397880339359499
167000,44.56781188152247,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,-2.7143909847417707,-2.693174329186285,-7.174622804549475
168000,47.69962075679823,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76,-2.938357966910868,-3.0500722384126044,-7.1519490378782935
169000,46.91004061121102,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,-2.5630008227169303,-3.0022755977599878,-7.734682968312064
170000,49.770054743039275,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,7.03,-2.860364145533829,-3.2024491274083267,-7.437131984018564
171000,42.80253991884021,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,-2.3924232076339735,-2.47194076323219,-7.233096110293627
172000,45.876995940435194,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,-2.2770292539634585,-2.6198272841609067,-7.456147521440442
173000,46.58083408266989,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,-2.6661781176952557,-2.7750814704492943,-7.0179063291855615
174000,40.32268540353777,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,-2.313101522540488,-2.454137055424621,-7.110076018497127
175000,43.11694883346611,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,6.15,-2.6114281973477453,-2.428370801533777,-7.193252167652368
176000,45.99587800350678,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,-2.6655930402423627,-3.030162023411669,-6.628366932839181
177000,41.472274814982725,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.042355498727326,-2.895240405284436,-7.590129281005513
178000,44.81426751820823,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,-2.525457300105237,-2.7192658843766986,-7.541009297309833
179000,48.183513546323766,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,6.83,-2.4909233067670336,-3.405558517530659,-7.3900046293785415
180000,42.06306397881982,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,-2.422453086833497,-2.906242621297619,-7.418240313049073
181000,48.21981040552499,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,-2.754016290138702,-2.763027542539823,-7.283145761796496
182000,48.22158570618619,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.6653816023774404,-2.8132245084434624,-7.229808182992907
183000,43.00947034410261,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,-2.647813274453907,-2.3800099906333916,-7.2227063908100915
184000,46.11764451094951,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,-2.435231686398051,-2.5154492361109906,-7.251674566541448
185000,47.70879231044361,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,-2.223866241275968,-2.6577307770248035,-7.3496106712556175
186000,39.476157451134874,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,5.68,-2.050628836239395,-2.421499960187524,-7.171713752438202
187000,44.239843695949574,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,-2.7114231279849847,-2.2686550274010395,-7.660078148664403
188000,43.17985734707974,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.7250105989512114,-2.50032924042846,-7.484802813540585
189000,43.42009174246542,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,-2.6434885329110664,-2.357624945989457,-6.748794778634058
190000,44.03650447099359,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,-2.5378488438314917,-2.4988531002534646,-7.176793584921452
191000,40.12085568162237,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,5.82,-2.466613874153996,-2.3861067403373823,-7.406423703886252
192000,42.692215786000304,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,-2.467256048935687,-2.4843545591765297,-7.256173605887472
193000,41.97714097184943,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,-2.467508194472363,-2.430448814331052,-6.854902019347148
194000,42.60932251500592,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,-2.518318729606908,-2.324257070147275,-7.178101685239898
195000,45.82648489188989,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,-2.4971541694819934,-2.8483524201960977,-7.68800851843201
196000,46.034270842631855,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,-2.697284249370405,-2.5912959951670964,-7.087148912830641
197000,44.585928457914456,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,6.22,-2.2776189230047157,-2.5260228414159145,-6.590429777664906
198000,39.81529394687588,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,-2.4610044295696274,-2.229512149940965,-7.334189473613527
199000,45.60055845118699,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,6.52,-2.691428417079528,-2.537742055126354,-7.850271076607122
200000,41.27975968410193,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,-1.9982391549649035,-2.5703270921718553,-6.981674068761311
201000,41.69169316352209,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,5.95,-2.5561271683713085,-2.4816128682095333,-6.820566799897067
202000,46.31138327160025,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,-2.4347461342870536,-3.0214023542186403,-7.002468239894052
203000,48.53413086308837,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,-2.4878034828068976,-2.6064697003103894,-7.931595953794343
204000,46.06322033595099,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,6.48,-2.2485384105868995,-2.7456761250899873,-7.262565128372127
205000,46.92530278841575,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,-2.5073473563319397,-2.7259875628470605,-7.061362292405247
206000,42.6951723993216,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,-2.163270158765055,-3.211199020272364,-7.100358421640984
207000,47.185778748121024,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,-2.62522774785635,-3.3167195326938406,-6.902273971328776
208000,44.802872187677934,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,-2.2648077428643685,-3.0228508663867086,-7.419469203070992
209000,42.263236873807145,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,-2.5417012146763027,-4.293615999506568,-6.971445912009988
210000,43.12463090567473,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,6.21,-2.153695812173071,-3.4612664962595687,-7.150406785892629
211000,40.51386803864433,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,5.87,-2.3363664529556845,-3.015654811447733,-6.96411069695225
212000,43.41442893986365,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,6.17,-2.3764687076997557,-3.031607928447007,-6.707494423989587
213000,41.643259906649284,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,-2.490290082252673,-2.843181048045887,-7.113268963052159
214000,44.40006042819933,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,-2.3925236336796543,-3.1179012763802176,-6.789514661740804
215000,42.84657984343532,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.72093793148714,-2.6998565786975433,-7.172625646380002
216000,44.129065912407114,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,-2.6389985393061797,-2.532197446975298,-7.309738101311412
217000,40.67488074764996,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,-2.2325862923105015,-2.4333908977700602,-6.769142062269479
218000,44.31132997369021,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,6.26,-2.4176184308003683,-2.5731581512440096,-7.037893444265408
219000,50.43839418569807,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,6.99,-2.9368458190252986,-2.9371210588536103,-6.597638936423018
220000,42.53240375983487,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.269568929193599,-2.261247886061591,-6.936779424909936
221000,44.30444871948019,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,6.24,-2.5462859766546724,-2.02587503444289,-7.283390269422246
222000,40.13539810886256,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,5.76,-2.315784862569924,-2.2837245629008316,-7.105092465666684
223000,42.24845043407223,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,6.02,-2.4118683880325524,-2.127187569649052,-7.392493608246159
224000,46.883879107240645,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.7137063567313326,-2.1477404521452717,-7.744674083882752
225000,47.55852034652137,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.3480167551282003,-2.184189253405747,-8.479273644944689
226000,42.73010188353565,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,6.08,-2.364877846761446,-2.2347182252692215,-7.390302044433687
227000,43.862251263621026,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,6.25,-2.366969204695195,-2.227650404689677,-7.7931291269941
228000,45.85924761422258,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,-2.353055045544134,-2.279056370647025,-7.288640969586269
229000,42.73866857764184,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,-2.3272427927923482,-2.3589473531040785,-7.745141276461732
230000,42.221394172716124,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.187277732369141,-2.290274844830893,-7.301053250083844
231000,46.789417986735366,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,-2.6877526216639818,-2.4500384670814483,-7.022790924519204
232000,45.58322650003552,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,-2.271799942786177,-2.3433323495803906,-7.671641207597908
233000,43.2297782204118,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,-2.490528724910789,-2.4175644430234065,-7.032128611654002
234000,47.642903471274565,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,-2.6852360824318593,-2.3287552147047093,-7.55310523158887
235000,39.19368476704281,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,-2.18631558303735,-2.1743046372113155,-6.755695012708525
236000,44.55697393377888,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,-2.235895170143167,-2.714147152171484,-7.552983743906473
237000,46.643096855095564,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,6.55,-2.5599673624455326,-2.423125810028419,-7.323809972430479
238000,42.49134668636821,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.2275532728528544,-2.5567935818420104,-6.724306458936926
239000,47.024107182606635,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,6.63,-2.1749456813904855,-2.9788940099322336,-7.492053126070654
240000,43.980619485940394,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,-2.466645237085076,-2.6049004609014292,-7.647834816073109
241000,40.51903992475863,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,-2.203664945972232,-2.2930975722150966,-7.184197557054041
242000,48.23520733984083,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,6.73,-2.7471124299539036,-2.754187186791893,-6.8334930434133785
243000,44.74020434941402,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,6.36,-2.424431175575278,-2.606441132002758,-7.468923343007944
244000,42.624804516546675,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,6.09,-2.408370359487268,-2.284469697078362,-7.492355426887695
245000,44.8094595342062,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,-2.786981241870998,-2.688999113909068,-7.404560110013741
246000,38.830456383546604,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,-2.046984757298581,-2.6628902564582213,-6.7696686026965915
247000,42.29648207436334,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-2.0955423136055105,-2.4711991980434176,-7.136776413987732
248000,42.93846910915364,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,-2.3489457531934823,-2.3533868320364784,-6.899198305616401
249000,37.23078917368858,5.46,5.46,5.46,5.46,5.46,5.46,5.46,5.46,5.46,-2.068864251039213,-2.4758842319681165,-7.3644623433040906
250000,46.28042490190518,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,-2.919464691771802,-2.5076577505275557,-6.522452655795464
251000,39.79288429997682,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,-2.0783740648639157,-2.2454276881254156,-7.5433139470338535
252000,41.74414569741837,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,5.99,-2.476562575031013,-2.341750745302459,-7.347540982248157
253000,37.168118350175895,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,5.44,-2.0313060429334455,-2.235117510849772,-7.5254580960408894
254000,45.35446043084854,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,-2.6962755298752272,-2.3893685311080737,-7.339895508168153
255000,44.200657477367514,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,-2.4324197632702083,-2.005792158456213,-7.161130600906063
256000,45.94493741929427,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,6.45,-2.6009982144378028,-2.3315951167859867,-7.172469249481941
257000,48.874524843022016,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,-2.7464533615457682,-2.5936332599436853,-6.895388535488533
258000,44.50270862581562,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,-2.4833170152512993,-2.049400088525714,-8.02457427040736
259000,41.46426984512366,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,5.97,-2.5472470987352063,-2.458598856753295,-7.259884199387846
260000,39.914041972999605,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,5.74,-2.1619639213376853,-2.3586799629601396,-7.225314142702565
261000,41.35484375509838,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,-2.2775677233444287,-2.476209922421422,-6.901378599135765
262000,45.177018563415416,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,6.39,-2.4839983369479683,-2.28280119871012,-7.566181900926496
263000,42.04898986144229,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,-2.418420989061407,-2.633638420403664,-7.438950729092645
264000,42.83380440138949,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,6.07,-2.2564921500488033,-2.4127685454709873,-7.126934903090716
265000,40.22416861793567,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,-2.3962645017201054,-2.8168297544267387,-6.672737125917485
266000,41.58843302846657,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,5.93,-2.475291947988715,-2.5626406491142935,-6.743634374430423
267000,43.5499778723108,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,-2.5786109704327473,-2.8095978304696683,-6.771813326786787
268000,39.143644556719906,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,5.65,-2.214067377474239,-2.702792321105227,-6.7894957447006306
269000,47.07012643391068,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.287179190961775,-3.2334988874249784,-6.899195487702569
270000,46.40384244208869,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,-2.3017704244391224,-3.3133550081885397,-7.29103212528365
271000,40.43124899005723,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,5.89,-2.2643881300558615,-2.732674712733348,-7.58168816715357
272000,47.035319030197144,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,6.66,-2.419772090740687,-2.9218915907166063,-7.563017288345562
273000,41.731451437998196,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,-2.083224569743594,-2.7730841050318302,-7.2322398872263784
274000,43.43574461185405,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,-2.187230953637563,-3.101691916272866,-7.345332518235524
275000,43.980991611572975,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,6.31,-2.5410910026356803,-3.2325007601737252,-7.035416625617626
276000,41.83935709524402,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,-2.4511772466253317,-3.7506650402146215,-6.8588006179160255
277000,37.50965120476669,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,-2.0796251500249454,-3.1372979211202328,-7.043425724088133
278000,45.286273685817065,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,6.44,-2.552881710862551,-3.172578001351415,-6.948266601968969
279000,40.34531570506284,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,-2.148104395606028,-2.641315094333292,-6.34526480499784
280000,46.2383299077238,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,6.53,-2.4238086029614783,-2.9754122298180037,-7.132449259496713
281000,41.245782070353336,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,5.92,-2.310625644761114,-2.9612125094460873,-6.7623797754394674
